id,Address,Response_Address,Response_X,Response_Y,title,hotview,region
170,台北市-南港區 舊莊街一段91巷X號1樓,臺北市南港區舊莊里11鄰舊莊街一段91巷14之1號,121.619729,25.041184,★中央研究院 南港近百坪雙門面金店面★,84 人,南港區
171,台北市-中山區 松江路150巷X號1樓,臺北市中山區中吉里6鄰松江路150巷8之1號,121.532226,25.053959,★松江南京站旁 金店面+地下室 誠可議★,91 人,中山區
172,台北市-士林區 福華路157巷X號1樓,臺北市士林區德華里6鄰福華路157巷1號,121.522014,25.103637,★芝山捷運站 近家樂福 百萬裝潢金店面★,67 人,士林區
173,台北市-大同區 承德路一段X號1樓,臺北市大同區建明里8鄰承德路一段17之1號,121.517099,25.050143,★承德後站商圈.挑高6米.三角窗金店面★,66 人,大同區
174,台北市-大安區 通化街X號1樓,臺北市大安區通化里5鄰通化街17之1號,121.554355,25.031859,Y通化街三角窗 國際觀光夜市擠爆人潮,101 人,大安區
175,台北市-松山區 塔悠路X號,臺北市松山區慈祐里12鄰塔悠路12之1號,121.571582,25.050308,**饒河街金店面,78 人,松山區
176,台北市-中山區 南京西路X號,臺北市中山區民安里10鄰南京西路1之1號,121.521814,25.052535,** 南西商圈捷運中山站,75 人,中山區
177,台北市-中山區 北安路X號,臺北市中山區劍潭里15鄰北安路305之1號,121.538855,25.078913,** 捷運大直站人潮賺錢店面,78 人,中山區
178,台北市-大安區 信義路二段X號,臺北市中正區文祥里3鄰信義路二段1之1號,121.524658,25.035516,**永康捷運站出口金店面**,70 人,大安區
179,台北市-大安區 和平東路一段X號1樓,臺北市大安區古莊里2鄰和平東路一段8之1號,121.523221,25.026833,@@ 大安森林公園  大面寬金店面,101 人,大安區
180,台北市-大同區 民生西路X號,臺北市中山區集英里1鄰民生西路15之1號,121.521516,25.057894,@K捷運雙連站 馬偕醫院商圈,91 人,大同區
181,台北市-萬華區 西寧南路X號,臺北市萬華區福星里6鄰西寧南路6之1號,121.507142,25.047498,@K西門町，大三角窗，面寬超越16米,67 人,萬華區
182,台北市-大安區 通安街X號,臺北市大安區通安里4鄰通安街38之1號,121.55323,25.031656,@ Y通化商圈,67 人,大安區
183,台北市-大安區 仁愛路三段X號,臺北市大安區民輝里1鄰仁愛路三段7之1號,121.533477,25.038445,@S 仁愛路優質金店面,75 人,大安區
184,台北市-大安區 東豐街X號1樓,臺北市大安區仁慈里14鄰東豐街7之1號,121.544202,25.036159,Y敦化南路+大安路 近仁愛圓環,51 人,大安區
185,台北市-萬華區 峨嵋街X號,Incorrect syntax near 'WHERE'.,,,@@ 西門町 行人徒步區 金店面,57 人,萬華區
186,台北市-大安區 大安路一段X號1樓,臺北市大安區光武里17鄰大安路一段2之1號,121.546008,25.044847,Y SOGO頂好商圈正大安路上,57 人,大安區
187,台北市-大安區 光復南路X號,臺北市松山區復建里11鄰光復南路4之1號,121.557644,25.047772,@@國父紀店館捷運旁餐\\\廳金店面,66 人,大安區
188,台北市-大同區 華陰街X號1樓,臺北市中山區民安里1鄰華陰街3之1號,121.520682,25.049055,台北後站商圈業績爆表金店~年貨服飾~人潮,58 人,大同區
189,台北市-信義區 信安街X號1樓,臺北市信義區黎順里9鄰信安街117之1號,121.556136,25.024653,編號:B18470-2XB26,68 人,信義區
190,台北市-大安區 敦化南路一段X號,臺北市松山區福成里1鄰敦化南路一段2之1號,121.548478,25.047618,@@ 東區ZARA精品服飾店,81 人,大安區
191,台北市-大安區 信義路四段X號2樓,臺北市大安區仁慈里3鄰信義路四段1之10號,121.544127,25.033562,@@捷運信義安和站2樓大面寬金店,76 人,大安區
192,台北市-中山區 南京東路二段X號,臺北市中山區中原里2鄰南京東路二段7之1號,121.528271,25.052291,@K 南京x松江 優質店面,63 人,中山區
193,台北市-大安區 仁愛路四段X號,臺北市大安區仁愛里5鄰仁愛路四段25之1號,121.544882,25.038231,a 仁愛路上超大面寬金店面,52 人,大安區
194,台北市-大安區 和平東路二段X號,臺北市大安區龍門里7鄰和平東路二段18之1號,121.536039,25.025688,@Y 整棟金店面出租,79 人,大安區
195,台北市-大安區 東豐街X號1樓,臺北市大安區仁慈里14鄰東豐街7之1號,121.544202,25.036159,Y東豐街上最漂亮超大面寬近大安路,69 人,大安區
196,台北市-中山區 南京東路二段X號,臺北市中山區中原里2鄰南京東路二段7之1號,121.528271,25.052291,@K南京東路熱鬧金店面,76 人,中山區
197,台北市-松山區 南京東路五段X號,臺北市松山區吉祥里18鄰南京東路五段2之1號,121.558091,25.05132,Y近捷運南京三民站  百業繁榮,84 人,松山區
198,台北市-大安區 復興南路一段X號,臺北市松山區中崙里1鄰復興南路一段1之1號,121.544131,25.047256,@K東區 SOGO 商圈人潮金店,54 人,大安區
199,台北市-信義區 永吉路X號,臺北市信義區雅祥里7鄰永吉路21之1號,121.568165,25.045872,H永吉路 30巷 市府 一級熱鬧商圈,59 人,信義區
200,台北市-大安區 延吉街X號,臺北市松山區吉仁里4鄰延吉街2之1號,121.553298,25.047912,@a仁愛延吉人潮金店~,65 人,大安區
201,台北市-大安區 信義路三段X號,臺北市大安區民炤里10鄰信義路三段1之2號,121.533096,25.03379,**AIT 大安捷運站鑽石店面,102 人,大安區
202,台北市-大安區 敦化南路一段187巷X號,臺北市大安區建安里12鄰敦化南路一段187巷45之1號,121.551437,25.042759,H東區ZARA一級戰區,93 人,大安區
203,台北市-中正區 忠孝東路二段X號,臺北市中正區幸市里1鄰忠孝東路二段98之1號,121.530343,25.042799,~ 華山藝文中心 優質展示店面,99 人,中正區
204,台北市-松山區 南京東路五段X號,臺北市松山區吉祥里18鄰南京東路五段2之1號,121.558091,25.05132,@W南京東五賺錢三角金店,64 人,松山區
205,台北市-大安區 忠孝東路四段X號,臺北市大安區仁愛里1鄰忠孝東路四段2之1號,121.54399,25.041391,@W 東區 國父紀念館站 賺錢金店面,60 人,大安區
206,台北市-萬華區 中華路一段X號,臺北市萬華區福星里1鄰中華路一段4之1號,121.509372,25.04762,@a正西門商圈 大馬路 人潮爆漿金店,86 人,萬華區
207,台北市-松山區 民生東路四段X號,臺北市松山區精忠里4鄰民生東路四段45之1號,121.5501,25.057935,!民生.敦北精華商圈.適咖啡.飲料.精品,73 人,松山區
208,台北市-大安區 安和路一段X號1樓,臺北市大安區建倫里3鄰安和路一段29之1號,121.550678,25.039158,Y 近捷運信義安和 仁愛圓環 敦南誠品,54 人,大安區
209,台北市-松山區 南京東路五段X號,臺北市松山區吉祥里18鄰南京東路五段2之1號,121.558091,25.05132,@!南京三民面寬黃金店面,73 人,松山區
210,台北市-松山區 南京東路三段X號,臺北市中山區力行里28鄰南京東路三段28之1號,121.537948,25.051784,!捷運南京三民站出口旁 面寬人潮金店面,98 人,松山區
211,台北市-松山區 民生東路四段X號,臺北市松山區精忠里4鄰民生東路四段45之1號,121.5501,25.057935,!敦北民生商圈*大面寬*辦住群聚*大賺,93 人,松山區
212,台北市-大安區 光復南路X號,臺北市松山區復建里11鄰光復南路4之1號,121.557644,25.047772,!大面寬24米*三角窗*近101氣派金店,93 人,大安區
213,台北市-大安區 光復南路X號,臺北市松山區復建里11鄰光復南路4之1號,121.557644,25.047772,** 近國父紀念館商圈 賺錢金店,55 人,大安區
214,台北市-中山區 南京西路X號,臺北市中山區民安里10鄰南京西路1之1號,121.521814,25.052535,H南西商圈 新光三越出口旁 A級店面,52 人,中山區
215,台北市-信義區 忠孝東路五段X號,臺北市信義區興雅里1鄰忠孝東路五段1之10號,121.565242,25.041292,@K永春捷運金店面,64 人,信義區
216,台北市-大安區 新生南路三段X號,臺北市大安區龍坡里2鄰新生南路三段6之1號,121.534549,25.025397,!台大商圈 連鎖品牌林立 大坪數賺錢金店,59 人,大安區
217,台北市-大安區 仁愛路四段X號1樓,臺北市大安區仁愛里5鄰仁愛路四段25之1號,121.544882,25.038231,#NAME?,61 人,大安區
218,台北市-信義區 忠孝東路五段X號1樓,臺北市信義區興雅里1鄰忠孝東路五段1之10號,121.565242,25.041292,#NAME?,84 人,信義區
219,台北市-信義區 忠孝東路五段X號B1樓,臺北市信義區興雅里1鄰忠孝東路五段1之10號,121.565242,25.041292,#NAME?,62 人,信義區
220,台北市-信義區 忠孝東路五段X號1樓,臺北市信義區興雅里1鄰忠孝東路五段1之10號,121.565242,25.041292,#NAME?,65 人,信義區
221,台北市-信義區 忠孝東路五段X號,臺北市信義區興雅里1鄰忠孝東路五段1之10號,121.565242,25.041292,#NAME?,84 人,信義區
222,台北市-大安區 永康街X號,臺北市大安區永康里5鄰永康街2之1號,121.529727,25.033236,** 永康商圈賺錢金店,78 人,大安區
223,台北市-大安區 敦化南路一段X號1樓,臺北市松山區福成里1鄰敦化南路一段2之1號,121.548478,25.047618,#NAME?,77 人,大安區
224,台北市-中正區 懷寧街X號,臺北市中正區黎明里10鄰懷寧街7之1號,121.514276,25.046205,** 台北車站 新光三越  精華商圈,67 人,中正區
225,台北市-信義區 莊敬路X號,臺北市信義區景聯里13鄰莊敬路190之1號,121.561134,25.030699,** 信義區高消費客群,61 人,信義區
226,台北市-大安區 忠孝東路三段X號,臺北市大安區民輝里16鄰忠孝東路三段6之1號,121.53338,25.042029,** 捷運忠孝復興站賺錢金店面,90 人,大安區
227,台北市-大安區 忠孝東路四段X號,臺北市大安區仁愛里1鄰忠孝東路四段2之1號,121.54399,25.041391,**捷運國父紀念館站人潮發財金店,76 人,大安區
228,台北市-大同區 民生西路X號,臺北市中山區集英里1鄰民生西路15之1號,121.521516,25.057894,** 捷運雙聯站馬偕醫院金店面,69 人,大同區
229,台北市-大安區 忠孝東路四段X之X號,臺北市大安區仁愛里1鄰忠孝東路四段2之1號,121.54399,25.041391,** 忠孝東路四段東區大面寬金店面,73 人,大安區
230,台北市-大安區 通化街X號,臺北市大安區通化里5鄰通化街17之1號,121.554355,25.031859,**捷運信義安和站金店面,64 人,大安區
231,台北市-文山區 興隆路三段X號,臺北市文山區興得里9鄰興隆路三段54之1號,121.555905,25.000134,** 文山區精華賺錢店面,83 人,文山區
232,台北市-士林區 文林路X號,臺北市士林區仁勇里1鄰文林路32之1號,121.525764,25.086654,H 文林路 2+3+4  店面,87 人,士林區
233,台北市-松山區 復興北路X號,臺北市松山區中正里14鄰復興北路15之1號,121.544268,25.048715,~復興北路62坪金店面,57 人,松山區
234,台北市-大安區 安和路一段X號,臺北市大安區建倫里3鄰安和路一段29之1號,121.550678,25.039158,! 純一樓*超大面寬*超美金店面,99 人,大安區
235,台北市-大安區 羅斯福路三段X號,臺北市中正區頂東里6鄰羅斯福路三段2之1號,121.524659,25.023391,~捷運古亭站80坪金店面,91 人,大安區
236,台北市-大安區 信義路三段X號,臺北市大安區民炤里10鄰信義路三段1之2號,121.533096,25.03379,H大安金店面 雙捷運,100 人,大安區
237,台北市-大安區 敦化南路一段187巷X號,臺北市大安區建安里12鄰敦化南路一段187巷45之1號,121.551437,25.042759,@K東區zara商圈   熱門店面,58 人,大安區
238,台北市-大安區 和平東路三段X號,臺北市大安區虎嘯里1鄰和平東路三段46之2號,121.547798,25.024482,~敦南遠企商圈63坪金店面,93 人,大安區
239,台北市-大安區 仁愛路四段X號1樓,臺北市大安區仁愛里5鄰仁愛路四段25之1號,121.544882,25.038231,@~ 仁愛光復路口  大面寬金店面,87 人,大安區
240,台北市-松山區 復興北路X號1樓,臺北市松山區中正里14鄰復興北路15之1號,121.544268,25.048715,@! 南京東路捷運  漂亮大面寬金店面,75 人,松山區
241,台北市-中山區 長春路X號,臺北市中山區康樂里6鄰長春路14之1號,121.52359,25.054858,@! 晶華飯店商圈  氣派展示店面,87 人,中山區
242,台北市-大安區 延吉街X號,臺北市松山區吉仁里4鄰延吉街2之1號,121.553298,25.047912,!延吉商圈*國泰醫院*歡迎餐\\\飲業,70 人,大安區
243,台北市-松山區 民生東路三段X號,臺北市中山區江山里10鄰民生東路三段41之1號,121.539794,25.058057,"!敦北金融商圈，西華飯店後方,面寬可餐\",62 人,松山區
244,台北市-大同區 南京西路X號,臺北市中山區民安里10鄰南京西路1之1號,121.521814,25.052535,~捷運中山站南西商圈18坪金店面,57 人,大同區
245,台北市-大安區 光復南路X號,臺北市松山區復建里11鄰光復南路4之1號,121.557644,25.047772,H國館 商圈 三角窗 連鎖雲集,79 人,大安區
246,台北市-松山區 南京東路五段X號,臺北市松山區吉祥里18鄰南京東路五段2之1號,121.558091,25.05132,@K面寬20米，南京東路上，非捷Q氣!!,97 人,松山區
247,台北市-信義區 松山路X號,臺北市信義區四育里4鄰松山路136之1號,121.577392,25.047274,K 松山家商 超值店面,57 人,信義區
248,台北市-大同區 延平北路二段X號,臺北市大同區永樂里10鄰延平北路二段4之1號,121.51166,25.054089,K 延平北 大面寬 金店面,84 人,大同區
249,台北市-大安區 敦化南路一段190巷X號,臺北市大安區光武里2鄰敦化南路一段190巷16之1號,121.547662,25.042521,H SOGO百貨東區金店面,91 人,大安區
250,台北市-南港區 忠孝東路六段X號,臺北市南港區合成里26鄰忠孝東路六段21之1號,121.582548,25.046927,W昆陽捷運站旁~超大面積使用,82 人,南港區
251,台北市-大安區 忠孝東路四段X號,臺北市大安區仁愛里1鄰忠孝東路四段2之1號,121.54399,25.041391,H松菸文創商圈,59 人,大安區
252,台北市-大安區 復興南路二段X號,臺北市大安區住安里1鄰復興南路二段11之1號,121.543792,25.032595,H科技大技樓 黃金三窗,88 人,大安區
253,台北市-中正區 新生南路一段X號,臺北市中正區梅花里13鄰新生南路一段6之10號,121.532475,25.043796,@K永康商圈，純一樓，面寬8.8米,65 人,中正區
254,台北市-大安區 師大路X號,臺北市大安區龍泉里2鄰師大路45之1號,121.528652,25.024416,@k師大商圈 正中心金店,83 人,大安區
255,台北市-大安區 信義路三段X號,臺北市大安區民炤里10鄰信義路三段1之2號,121.533096,25.03379,@K 大安站金店,55 人,大安區
256,台北市-士林區 中山北路六段X號,臺北市士林區名山里19鄰中山北路六段8之1號,121.526567,25.10302,W天母Sogo商圈~中山北路店面釋出!!,95 人,士林區
257,台北市-松山區 民生東路五段X之X號,臺北市松山區介壽里12鄰民生東路五段26之1號,121.55643,25.058239,S 民生圓環面寬金店,83 人,松山區
